6.0484 	INFO 	Loaded monitor calibration from ['2024_08_16 01:13']
2027.1613 	EXP 	New trial (rep=30, index=9): <Trial 369 (9 in rep 30) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 369, 'thisTrialN': 9, 'thisRepN': 30}>
2027.1755 	EXP 	text: autoDraw = False
2027.1755 	EXP 	textbox: autoDraw = False
2027.1755 	EXP 	polygon: autoDraw = True
2027.3622 	DATA 	Mouse:  Left button up, pos=(983,225)
2028.1768 	INFO 	Keyboard events cleared
2028.1759 	EXP 	polygon: autoDraw = False
2028.1759 	EXP 	polygon_2: autoDraw = True
2029.0979 	DATA 	Keypress: space
2029.1093 	EXP 	polygon: autoDraw = False
2029.1093 	EXP 	polygon_2: autoDraw = False
2029.4931 	EXP 	Sound sound_1 reached end of file
2029.5093 	EXP 	Sound sound_1 started
2029.8048 	EXP 	Sound sound_1 stopped
2029.8222 	EXP 	text: autoDraw = True
2029.8222 	EXP 	textbox: autoDraw = True
2030.4071 	DATA 	Keypress: 5
2030.5580 	DATA 	Keypress: 0
2030.7702 	DATA 	Keypress: 0
2032.0356 	DATA 	Mouse: Left button down, pos=(983,225)
2032.0447 	EXP 	New trial (rep=30, index=10): <Trial 370 (10 in rep 30) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 370, 'thisTrialN': 10, 'thisRepN': 30}>
2032.0592 	EXP 	text: autoDraw = False
2032.0592 	EXP 	textbox: autoDraw = False
2032.0592 	EXP 	polygon: autoDraw = True
2032.2453 	DATA 	Mouse:  Left button up, pos=(983,225)
2033.0599 	INFO 	Keyboard events cleared
2033.0590 	EXP 	polygon: autoDraw = False
2033.0590 	EXP 	polygon_2: autoDraw = True
2034.1153 	DATA 	Keypress: space
2034.1255 	EXP 	polygon: autoDraw = False
2034.1255 	EXP 	polygon_2: autoDraw = False
2034.5095 	EXP 	Sound sound_1 reached end of file
2034.5258 	EXP 	Sound sound_1 started
2034.8251 	EXP 	Sound sound_1 stopped
2034.8446 	EXP 	text: autoDraw = True
2034.8446 	EXP 	textbox: autoDraw = True
2035.2900 	DATA 	Keypress: 3
2035.5200 	DATA 	Keypress: 0
2035.7272 	DATA 	Keypress: 0
2036.6615 	DATA 	Mouse: Left button down, pos=(983,225)
2036.6635 	EXP 	New trial (rep=30, index=11): <Trial 371 (11 in rep 30) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 371, 'thisTrialN': 11, 'thisRepN': 30}>
2036.6757 	EXP 	text: autoDraw = False
2036.6757 	EXP 	textbox: autoDraw = False
2036.6757 	EXP 	polygon: autoDraw = True
2036.8945 	DATA 	Mouse:  Left button up, pos=(983,225)
2037.4113 	DATA 	Keypress: space
2037.6763 	INFO 	Keyboard events cleared
2037.6756 	EXP 	polygon: autoDraw = False
2037.6756 	EXP 	polygon_2: autoDraw = True
2038.0311 	DATA 	Keypress: space
2038.0423 	EXP 	polygon: autoDraw = False
2038.0423 	EXP 	polygon_2: autoDraw = False
2038.1259 	EXP 	Sound sound_1 reached end of file
2038.1422 	EXP 	Sound sound_1 started
2038.4388 	EXP 	Sound sound_1 stopped
2038.4577 	EXP 	text: autoDraw = True
2038.4577 	EXP 	textbox: autoDraw = True
2038.7602 	DATA 	Keypress: 4
2039.1435 	DATA 	Keypress: 0
2039.3200 	DATA 	Keypress: 0
2040.2614 	DATA 	Mouse: Left button down, pos=(983,225)
2040.2636 	EXP 	New trial (rep=31, index=0): <Trial 372 (0 in rep 31) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 372, 'thisTrialN': 0, 'thisRepN': 31}>
2040.2754 	EXP 	text: autoDraw = False
2040.2754 	EXP 	textbox: autoDraw = False
2040.2754 	EXP 	polygon: autoDraw = True
2040.4785 	DATA 	Mouse:  Left button up, pos=(983,225)
2041.2763 	INFO 	Keyboard events cleared
2041.2754 	EXP 	polygon: autoDraw = False
2041.2754 	EXP 	polygon_2: autoDraw = True
2041.6629 	DATA 	Keypress: space
2041.6920 	EXP 	polygon: autoDraw = False
2041.6920 	EXP 	polygon_2: autoDraw = False
2042.0761 	EXP 	Sound sound_1 reached end of file
2042.0923 	EXP 	Sound sound_1 started
2042.3850 	EXP 	Sound sound_1 stopped
2042.4036 	EXP 	text: autoDraw = True
2042.4036 	EXP 	textbox: autoDraw = True
2042.6095 	DATA 	Keypress: 5
2042.8093 	DATA 	Keypress: 0
2042.9595 	DATA 	Keypress: 0
2044.2445 	DATA 	Mouse: Left button down, pos=(983,225)
2044.2467 	EXP 	New trial (rep=31, index=1): <Trial 373 (1 in rep 31) data={'delay': 0.1, 'freq': 400, 'condition': 'unexp', 'thisN': 373, 'thisTrialN': 1, 'thisRepN': 31}>
2044.2588 	EXP 	text: autoDraw = False
2044.2588 	EXP 	textbox: autoDraw = False
2044.2588 	EXP 	polygon: autoDraw = True
2044.4609 	DATA 	Mouse:  Left button up, pos=(983,225)
2045.2594 	INFO 	Keyboard events cleared
2045.2587 	EXP 	polygon: autoDraw = False
2045.2587 	EXP 	polygon_2: autoDraw = True
2045.3304 	DATA 	Keypress: space
2045.3420 	EXP 	polygon: autoDraw = False
2045.3420 	EXP 	polygon_2: autoDraw = False
2045.4257 	EXP 	Sound sound_1 reached end of file
2045.4420 	EXP 	Sound sound_1 started
2045.7352 	EXP 	Sound sound_1 stopped
2045.7525 	EXP 	text: autoDraw = True
2045.7525 	EXP 	textbox: autoDraw = True
2046.4092 	DATA 	Keypress: 1
2046.5727 	DATA 	Keypress: 0
2046.7597 	DATA 	Keypress: 0
2047.9845 	DATA 	Mouse: Left button down, pos=(983,225)
2047.9947 	EXP 	New trial (rep=31, index=2): <Trial 374 (2 in rep 31) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 374, 'thisTrialN': 2, 'thisRepN': 31}>
2048.0084 	EXP 	text: autoDraw = False
2048.0084 	EXP 	textbox: autoDraw = False
2048.0084 	EXP 	polygon: autoDraw = True
2048.1945 	DATA 	Mouse:  Left button up, pos=(983,225)
2048.9948 	DATA 	Keypress: space
2049.0093 	INFO 	Keyboard events cleared
2049.0087 	EXP 	polygon: autoDraw = False
2049.0087 	EXP 	polygon_2: autoDraw = True
2050.0470 	DATA 	Keypress: space
2050.0585 	EXP 	polygon: autoDraw = False
2050.0585 	EXP 	polygon_2: autoDraw = False
2050.1422 	EXP 	Sound sound_1 reached end of file
2050.1585 	EXP 	Sound sound_1 started
2050.4550 	EXP 	Sound sound_1 stopped
2050.4740 	EXP 	text: autoDraw = True
2050.4740 	EXP 	textbox: autoDraw = True
2050.7162 	DATA 	Keypress: 2
2050.9848 	DATA 	Keypress: 0
2051.2526 	DATA 	Keypress: 0
2052.7778 	DATA 	Mouse: Left button down, pos=(989,225)
2052.7802 	EXP 	New trial (rep=31, index=3): <Trial 375 (3 in rep 31) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 375, 'thisTrialN': 3, 'thisRepN': 31}>
2052.7917 	EXP 	text: autoDraw = False
2052.7917 	EXP 	textbox: autoDraw = False
2052.7917 	EXP 	polygon: autoDraw = True
2052.9942 	DATA 	Mouse:  Left button up, pos=(989,225)
2053.7926 	INFO 	Keyboard events cleared
2053.7917 	EXP 	polygon: autoDraw = False
2053.7917 	EXP 	polygon_2: autoDraw = True
2054.0800 	DATA 	Keypress: space
2054.0916 	EXP 	polygon: autoDraw = False
2054.0916 	EXP 	polygon_2: autoDraw = False
2054.1752 	EXP 	Sound sound_1 reached end of file
2054.1915 	EXP 	Sound sound_1 started
2054.4848 	EXP 	Sound sound_1 stopped
2054.5024 	EXP 	text: autoDraw = True
2054.5024 	EXP 	textbox: autoDraw = True
2054.8095 	DATA 	Keypress: 4
2055.0688 	DATA 	Keypress: 0
2055.2435 	DATA 	Keypress: 0
2056.2603 	DATA 	Mouse: Left button down, pos=(989,225)
2056.2628 	EXP 	New trial (rep=31, index=4): <Trial 376 (4 in rep 31) data={'delay': 0.7, 'freq': 400, 'condition': 'unexp', 'thisN': 376, 'thisTrialN': 4, 'thisRepN': 31}>
2056.2750 	EXP 	text: autoDraw = False
2056.2750 	EXP 	textbox: autoDraw = False
2056.2750 	EXP 	polygon: autoDraw = True
2056.4771 	DATA 	Mouse:  Left button up, pos=(989,225)
2057.2762 	INFO 	Keyboard events cleared
2057.2749 	EXP 	polygon: autoDraw = False
2057.2749 	EXP 	polygon_2: autoDraw = True
2057.5643 	DATA 	Keypress: space
2057.5748 	EXP 	polygon: autoDraw = False
2057.5748 	EXP 	polygon_2: autoDraw = False
2058.2586 	EXP 	Sound sound_1 reached end of file
2058.2748 	EXP 	Sound sound_1 started
2058.5755 	EXP 	Sound sound_1 stopped
2058.5940 	EXP 	text: autoDraw = True
2058.5940 	EXP 	textbox: autoDraw = True
2058.8539 	DATA 	Keypress: 4
2059.0089 	DATA 	Keypress: 0
2059.2257 	DATA 	Keypress: 0
2060.4341 	DATA 	Mouse: Left button down, pos=(989,225)
2060.4436 	EXP 	New trial (rep=31, index=5): <Trial 377 (5 in rep 31) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 377, 'thisTrialN': 5, 'thisRepN': 31}>
2060.4581 	EXP 	text: autoDraw = False
2060.4581 	EXP 	textbox: autoDraw = False
2060.4581 	EXP 	polygon: autoDraw = True
2060.6606 	DATA 	Mouse:  Left button up, pos=(989,225)
2061.4589 	INFO 	Keyboard events cleared
2061.4579 	EXP 	polygon: autoDraw = False
2061.4579 	EXP 	polygon_2: autoDraw = True
2061.7968 	DATA 	Keypress: space
2061.8080 	EXP 	polygon: autoDraw = False
2061.8080 	EXP 	polygon_2: autoDraw = False
2061.8916 	EXP 	Sound sound_1 reached end of file
2061.9078 	EXP 	Sound sound_1 started
2062.2049 	EXP 	Sound sound_1 stopped
2062.2244 	EXP 	text: autoDraw = True
2062.2244 	EXP 	textbox: autoDraw = True
2062.6529 	DATA 	Keypress: 4
2062.8516 	DATA 	Keypress: 0
2063.0094 	DATA 	Keypress: 0
2064.0424 	DATA 	Mouse: Left button down, pos=(989,225)
2064.0446 	EXP 	New trial (rep=31, index=6): <Trial 378 (6 in rep 31) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 378, 'thisTrialN': 6, 'thisRepN': 31}>
2064.0577 	EXP 	text: autoDraw = False
2064.0577 	EXP 	textbox: autoDraw = False
2064.0577 	EXP 	polygon: autoDraw = True
2064.2441 	DATA 	Mouse:  Left button up, pos=(989,225)
2065.0589 	INFO 	Keyboard events cleared
2065.0579 	EXP 	polygon: autoDraw = False
2065.0579 	EXP 	polygon_2: autoDraw = True
2065.3628 	DATA 	Keypress: space
2065.3744 	EXP 	polygon: autoDraw = False
2065.3744 	EXP 	polygon_2: autoDraw = False
2066.0580 	EXP 	Sound sound_1 reached end of file
2066.0743 	EXP 	Sound sound_1 started
2066.3750 	EXP 	Sound sound_1 stopped
2066.3926 	EXP 	text: autoDraw = True
2066.3926 	EXP 	textbox: autoDraw = True
2066.4369 	DATA 	Keypress: 5
2066.6843 	DATA 	Keypress: 0
2066.8507 	DATA 	Keypress: 0
2068.0186 	DATA 	Mouse: Left button down, pos=(989,225)
2068.0270 	EXP 	New trial (rep=31, index=7): <Trial 379 (7 in rep 31) data={'delay': 0.4, 'freq': 400, 'condition': 'unexp', 'thisN': 379, 'thisTrialN': 7, 'thisRepN': 31}>
2068.0410 	EXP 	text: autoDraw = False
2068.0410 	EXP 	textbox: autoDraw = False
2068.0410 	EXP 	polygon: autoDraw = True
2068.2269 	DATA 	Mouse:  Left button up, pos=(989,225)
2069.0421 	INFO 	Keyboard events cleared
2069.0411 	EXP 	polygon: autoDraw = False
2069.0411 	EXP 	polygon_2: autoDraw = True
2069.7637 	DATA 	Keypress: space
2069.7740 	EXP 	polygon: autoDraw = False
2069.7740 	EXP 	polygon_2: autoDraw = False
2070.1578 	EXP 	Sound sound_1 reached end of file
2070.1742 	EXP 	Sound sound_1 started
2070.4754 	EXP 	Sound sound_1 stopped
2070.4943 	EXP 	text: autoDraw = True
2070.4943 	EXP 	textbox: autoDraw = True
2070.6914 	DATA 	Keypress: 1
2070.9082 	DATA 	Keypress: 0
2071.1083 	DATA 	Keypress: 0
2072.4602 	DATA 	Mouse: Left button down, pos=(989,225)
2072.6683 	DATA 	Mouse:  Left button up, pos=(989,225)
2073.0508 	DATA 	Mouse: Left button down, pos=(989,225)
2073.0601 	EXP 	New trial (rep=31, index=8): <Trial 380 (8 in rep 31) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 380, 'thisTrialN': 8, 'thisRepN': 31}>
2073.0742 	EXP 	text: autoDraw = False
2073.0742 	EXP 	textbox: autoDraw = False
2073.0742 	EXP 	polygon: autoDraw = True
2073.2433 	DATA 	Mouse:  Left button up, pos=(989,225)
2074.0750 	INFO 	Keyboard events cleared
2074.0741 	EXP 	polygon: autoDraw = False
2074.0741 	EXP 	polygon_2: autoDraw = True
2074.2787 	DATA 	Keypress: space
2074.2907 	EXP 	polygon: autoDraw = False
2074.2907 	EXP 	polygon_2: autoDraw = False
2074.9744 	EXP 	Sound sound_1 reached end of file
2074.9907 	EXP 	Sound sound_1 started
2075.2848 	EXP 	Sound sound_1 stopped
2075.2871 	DATA 	Keypress: 3
2075.3026 	EXP 	text: autoDraw = True
2075.3026 	EXP 	textbox: autoDraw = True
2075.6014 	DATA 	Keypress: 0
2075.7829 	DATA 	Keypress: 0
2076.7416 	DATA 	Mouse: Left button down, pos=(989,225)
2076.7445 	EXP 	New trial (rep=31, index=9): <Trial 381 (9 in rep 31) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 381, 'thisTrialN': 9, 'thisRepN': 31}>
2076.7573 	EXP 	text: autoDraw = False
2076.7573 	EXP 	textbox: autoDraw = False
2076.7573 	EXP 	polygon: autoDraw = True
2076.9593 	DATA 	Mouse:  Left button up, pos=(989,225)
2077.7583 	INFO 	Keyboard events cleared
2077.7571 	EXP 	polygon: autoDraw = False
2077.7571 	EXP 	polygon_2: autoDraw = True
2078.0768 	DATA 	Keypress: space
2078.0901 	EXP 	polygon: autoDraw = False
2078.0901 	EXP 	polygon_2: autoDraw = False
2078.7741 	EXP 	Sound sound_1 reached end of file
2078.7904 	EXP 	Sound sound_1 started
2079.0850 	EXP 	Sound sound_1 stopped
2079.1039 	EXP 	text: autoDraw = True
2079.1039 	EXP 	textbox: autoDraw = True
2079.1828 	DATA 	Keypress: 2
2079.4089 	DATA 	Keypress: 0
2079.5752 	DATA 	Keypress: 0
2080.6083 	DATA 	Mouse: Left button down, pos=(989,225)
2080.6105 	EXP 	New trial (rep=31, index=10): <Trial 382 (10 in rep 31) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 382, 'thisTrialN': 10, 'thisRepN': 31}>
2080.6239 	EXP 	text: autoDraw = False
2080.6239 	EXP 	textbox: autoDraw = False
2080.6239 	EXP 	polygon: autoDraw = True
2080.8270 	DATA 	Mouse:  Left button up, pos=(989,225)
2081.6247 	INFO 	Keyboard events cleared
2081.6237 	EXP 	polygon: autoDraw = False
2081.6237 	EXP 	polygon_2: autoDraw = True
2081.7300 	DATA 	Keypress: space
2081.7403 	EXP 	polygon: autoDraw = False
2081.7403 	EXP 	polygon_2: autoDraw = False
2082.1241 	EXP 	Sound sound_1 reached end of file
2082.1404 	EXP 	Sound sound_1 started
2082.4358 	EXP 	Sound sound_1 stopped
2082.4551 	EXP 	text: autoDraw = True
2082.4551 	EXP 	textbox: autoDraw = True
2083.1573 	DATA 	Keypress: 3
2083.8502 	DATA 	Keypress: 0
2084.0583 	DATA 	Keypress: 0
2085.6846 	DATA 	Mouse: Left button down, pos=(989,225)
2085.6923 	EXP 	New trial (rep=31, index=11): <Trial 383 (11 in rep 31) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 383, 'thisTrialN': 11, 'thisRepN': 31}>
2085.7067 	EXP 	text: autoDraw = False
2085.7067 	EXP 	textbox: autoDraw = False
2085.7067 	EXP 	polygon: autoDraw = True
2085.8916 	DATA 	Mouse:  Left button up, pos=(989,225)
2086.7075 	INFO 	Keyboard events cleared
2086.7066 	EXP 	polygon: autoDraw = False
2086.7066 	EXP 	polygon_2: autoDraw = True
2086.9626 	DATA 	Keypress: space
2086.9735 	EXP 	polygon: autoDraw = False
2086.9735 	EXP 	polygon_2: autoDraw = False
2087.3572 	EXP 	Sound sound_1 reached end of file
2087.3735 	EXP 	Sound sound_1 started
2087.6756 	EXP 	Sound sound_1 stopped
2087.6937 	EXP 	text: autoDraw = True
2087.6937 	EXP 	textbox: autoDraw = True
2087.8645 	DATA 	Keypress: 4
2088.0843 	DATA 	Keypress: 0
2088.2573 	DATA 	Keypress: 0
2089.7833 	DATA 	Mouse: Left button down, pos=(989,225)
2089.7924 	EXP 	New trial (rep=32, index=0): <Trial 384 (0 in rep 32) data={'delay': 0.7, 'freq': 400, 'condition': 'unexp', 'thisN': 384, 'thisTrialN': 0, 'thisRepN': 32}>
2089.8067 	EXP 	text: autoDraw = False
2089.8067 	EXP 	textbox: autoDraw = False
2089.8067 	EXP 	polygon: autoDraw = True
2090.0091 	DATA 	Mouse:  Left button up, pos=(989,225)
2090.8075 	INFO 	Keyboard events cleared
2090.8066 	EXP 	polygon: autoDraw = False
2090.8066 	EXP 	polygon_2: autoDraw = True
2091.1287 	DATA 	Keypress: space
2091.1401 	EXP 	polygon: autoDraw = False
2091.1401 	EXP 	polygon_2: autoDraw = False
2091.8236 	EXP 	Sound sound_1 reached end of file
2091.8399 	EXP 	Sound sound_1 started
2092.1349 	EXP 	Sound sound_1 stopped
2092.1545 	EXP 	text: autoDraw = True
2092.1545 	EXP 	textbox: autoDraw = True
2092.4701 	DATA 	Keypress: 4
2092.7907 	DATA 	Keypress: 0
2093.1017 	DATA 	Keypress: 0
2094.0415 	DATA 	Mouse: Left button down, pos=(989,225)
2094.2580 	DATA 	Mouse:  Left button up, pos=(989,225)
2094.5006 	DATA 	Mouse: Left button down, pos=(989,225)
2094.5086 	EXP 	New trial (rep=32, index=1): <Trial 385 (1 in rep 32) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 385, 'thisTrialN': 1, 'thisRepN': 32}>
2094.5231 	EXP 	text: autoDraw = False
2094.5231 	EXP 	textbox: autoDraw = False
2094.5231 	EXP 	polygon: autoDraw = True
2094.7256 	DATA 	Mouse:  Left button up, pos=(989,225)
2095.5238 	INFO 	Keyboard events cleared
2095.5232 	EXP 	polygon: autoDraw = False
2095.5232 	EXP 	polygon_2: autoDraw = True
2095.6458 	DATA 	Keypress: space
2095.6566 	EXP 	polygon: autoDraw = False
2095.6566 	EXP 	polygon_2: autoDraw = False
2096.0403 	EXP 	Sound sound_1 reached end of file
2096.0566 	EXP 	Sound sound_1 started
2096.3552 	EXP 	Sound sound_1 stopped
2096.3739 	EXP 	text: autoDraw = True
2096.3739 	EXP 	textbox: autoDraw = True
2096.6404 	DATA 	Keypress: 5
2096.8995 	DATA 	Keypress: 0
2097.0570 	DATA 	Keypress: 0
2097.9242 	DATA 	Mouse: Left button down, pos=(989,225)
2097.9265 	EXP 	New trial (rep=32, index=2): <Trial 386 (2 in rep 32) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 386, 'thisTrialN': 2, 'thisRepN': 32}>
2097.9397 	EXP 	text: autoDraw = False
2097.9397 	EXP 	textbox: autoDraw = False
2097.9397 	EXP 	polygon: autoDraw = True
2098.1425 	DATA 	Mouse:  Left button up, pos=(989,225)
2098.9404 	INFO 	Keyboard events cleared
2098.9397 	EXP 	polygon: autoDraw = False
2098.9397 	EXP 	polygon_2: autoDraw = True
2099.1780 	DATA 	Keypress: space
2099.1895 	EXP 	polygon: autoDraw = False
2099.1895 	EXP 	polygon_2: autoDraw = False
2099.2736 	EXP 	Sound sound_1 reached end of file
2099.2898 	EXP 	Sound sound_1 started
2099.5869 	EXP 	Sound sound_1 stopped
2099.6055 	EXP 	text: autoDraw = True
2099.6055 	EXP 	textbox: autoDraw = True
2100.1035 	DATA 	Keypress: 1
2100.2833 	DATA 	Keypress: 0
2100.4569 	DATA 	Keypress: 0
2101.3176 	DATA 	Mouse: Left button down, pos=(989,225)
2101.3244 	EXP 	New trial (rep=32, index=3): <Trial 387 (3 in rep 32) data={'delay': 0.4, 'freq': 400, 'condition': 'unexp', 'thisN': 387, 'thisTrialN': 3, 'thisRepN': 32}>
2101.3392 	EXP 	text: autoDraw = False
2101.3392 	EXP 	textbox: autoDraw = False
2101.3392 	EXP 	polygon: autoDraw = True
2101.5263 	DATA 	Mouse:  Left button up, pos=(989,225)
2102.3405 	INFO 	Keyboard events cleared
2102.3397 	EXP 	polygon: autoDraw = False
2102.3397 	EXP 	polygon_2: autoDraw = True
2102.6449 	DATA 	Keypress: space
2102.6561 	EXP 	polygon: autoDraw = False
2102.6561 	EXP 	polygon_2: autoDraw = False
2103.0400 	EXP 	Sound sound_1 reached end of file
2103.0563 	EXP 	Sound sound_1 started
2103.3551 	EXP 	Sound sound_1 stopped
2103.3741 	EXP 	text: autoDraw = True
2103.3741 	EXP 	textbox: autoDraw = True
2103.5072 	DATA 	Keypress: 2
2103.7166 	DATA 	Keypress: 0
2103.9010 	DATA 	Keypress: 0
2104.9576 	DATA 	Mouse: Left button down, pos=(989,225)
2104.9598 	EXP 	New trial (rep=32, index=4): <Trial 388 (4 in rep 32) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 388, 'thisTrialN': 4, 'thisRepN': 32}>
2104.9726 	EXP 	text: autoDraw = False
2104.9726 	EXP 	textbox: autoDraw = False
2104.9726 	EXP 	polygon: autoDraw = True
2105.1921 	DATA 	Mouse:  Left button up, pos=(989,225)
2105.9737 	INFO 	Keyboard events cleared
2105.9728 	EXP 	polygon: autoDraw = False
2105.9728 	EXP 	polygon_2: autoDraw = True
2106.1945 	DATA 	Keypress: space
2106.2059 	EXP 	polygon: autoDraw = False
2106.2059 	EXP 	polygon_2: autoDraw = False
2106.8896 	EXP 	Sound sound_1 reached end of file
2106.9059 	EXP 	Sound sound_1 started
2107.2050 	EXP 	Sound sound_1 stopped
2107.2257 	EXP 	text: autoDraw = True
2107.2257 	EXP 	textbox: autoDraw = True
2107.4672 	DATA 	Keypress: 3
2107.6853 	DATA 	Keypress: 0
2107.8735 	DATA 	Keypress: 0
2109.1734 	DATA 	Mouse: Left button down, pos=(989,225)
2109.1755 	EXP 	New trial (rep=32, index=5): <Trial 389 (5 in rep 32) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 389, 'thisTrialN': 5, 'thisRepN': 32}>
2109.1892 	EXP 	text: autoDraw = False
2109.1892 	EXP 	textbox: autoDraw = False
2109.1892 	EXP 	polygon: autoDraw = True
2109.3759 	DATA 	Mouse:  Left button up, pos=(989,225)
2110.1902 	INFO 	Keyboard events cleared
2110.1893 	EXP 	polygon: autoDraw = False
2110.1893 	EXP 	polygon_2: autoDraw = True
2111.6947 	DATA 	Keypress: space
2111.7059 	EXP 	polygon: autoDraw = False
2111.7059 	EXP 	polygon_2: autoDraw = False
2112.0894 	EXP 	Sound sound_1 reached end of file
2112.1056 	EXP 	Sound sound_1 started
2112.4053 	EXP 	Sound sound_1 stopped
2112.4231 	EXP 	text: autoDraw = True
2112.4231 	EXP 	textbox: autoDraw = True
2112.5660 	DATA 	Keypress: 3
2112.9332 	DATA 	Keypress: 0
2113.1564 	DATA 	Keypress: 0
2114.3902 	DATA 	Mouse: Left button down, pos=(989,225)
2114.3924 	EXP 	New trial (rep=32, index=6): <Trial 390 (6 in rep 32) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 390, 'thisTrialN': 6, 'thisRepN': 32}>
2114.4056 	EXP 	text: autoDraw = False
2114.4056 	EXP 	textbox: autoDraw = False
2114.4056 	EXP 	polygon: autoDraw = True
2114.6078 	DATA 	Mouse:  Left button up, pos=(989,225)
2115.4062 	INFO 	Keyboard events cleared
2115.4056 	EXP 	polygon: autoDraw = False
2115.4056 	EXP 	polygon_2: autoDraw = True
2115.7274 	DATA 	Keypress: space
2115.7390 	EXP 	polygon: autoDraw = False
2115.7390 	EXP 	polygon_2: autoDraw = False
2116.4227 	EXP 	Sound sound_1 reached end of file
2116.4389 	EXP 	Sound sound_1 started
2116.7352 	EXP 	Sound sound_1 stopped
2116.7526 	EXP 	text: autoDraw = True
2116.7526 	EXP 	textbox: autoDraw = True
2116.8681 	DATA 	Keypress: 4
2117.1320 	DATA 	Keypress: 0
2117.3402 	DATA 	Keypress: 0
2117.8661 	DATA 	Keypress: space
2118.4183 	DATA 	Keypress: space
2119.4487 	DATA 	Mouse: Left button down, pos=(989,225)
2119.4581 	EXP 	New trial (rep=32, index=7): <Trial 391 (7 in rep 32) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 391, 'thisTrialN': 7, 'thisRepN': 32}>
2119.4721 	EXP 	text: autoDraw = False
2119.4721 	EXP 	textbox: autoDraw = False
2119.4721 	EXP 	polygon: autoDraw = True
2119.6576 	DATA 	Mouse:  Left button up, pos=(989,225)
2120.4731 	INFO 	Keyboard events cleared
